family,endpoint,unit,contrast,n_a,n_b,median_a,median_b,median_difference_a_minus_b,hodges_lehmann_shift_a_minus_b,rank_biserial_a_gt_b,hl_participant_bootstrap_ci95_low,hl_participant_bootstrap_ci95_high,exact_permutation_mwu_p,minimum_two_sided_p_no_ties,interval_note,bh_fdr_within_family_and_contrast
EC-state composition,typeR_bone_remodel,percentage points,ONFH_4_vs_ONFH_3A,3,3,17.53846153846154,20.634920634920636,-3.096459096459096,-3.096459096459096,-0.7777777777777778,-7.728442376129209,-0.6349206349206362,0.2,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.8
EC-state composition,typeR_bone_remodel,percentage points,ONFH_4_vs_HOA,3,3,17.53846153846154,20.709491850431448,-3.1710303119699077,-3.1710303119699077,-0.7777777777777778,-17.076923076923073,-0.7094918504314478,0.2,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.5333333333333333
EC-state composition,venous_ACKR1,percentage points,ONFH_3A_vs_HOA,3,3,46.22356495468278,41.70661553211889,4.51694942256389,0.2506265664160381,0.11111111111111116,-17.418359304360884,7.762026493144312,1.0,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
EC-state composition,venous_ACKR1,percentage points,ONFH_4_vs_ONFH_3A,3,3,35.07692307692308,46.22356495468278,-11.146641877759699,3.0178950561116196,0.11111111111111116,-12.89023162134945,10.788666849165075,1.0,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
EC-state composition,venous_ACKR1,percentage points,ONFH_4_vs_HOA,3,3,35.07692307692308,41.70661553211889,-6.6296924551958085,-5.128205128205138,-0.33333333333333337,-12.291497975708495,8.930327143040344,0.7,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.7
EC module score,Mito_fission,mean module-score units,ONFH_3A_vs_HOA,3,3,-0.0594467573401259,-0.0672066066166988,0.007759849276572903,0.006124883243870005,0.7777777777777777,0.0002992908750588108,0.009751050809665499,0.2,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.6000000000000001
EC module score,Mito_fission,mean module-score units,ONFH_4_vs_ONFH_3A,3,3,-0.0601817136328084,-0.0594467573401259,-0.0007349562926824982,-0.0007349562926824982,-0.11111111111111116,-0.015424386173952795,0.0158517420398252,1.0,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
EC module score,Mito_fission,mean module-score units,ONFH_4_vs_HOA,3,3,-0.0601817136328084,-0.0672066066166988,0.0070248929838904045,0.0070248929838904045,0.33333333333333326,-0.007664536897379892,0.023611591316398103,0.7,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.8399999999999999
EC module score,Mito_fusion,mean module-score units,ONFH_3A_vs_HOA,3,3,-0.0162119635929909,0.0004302558186197,-0.0166422194116106,-0.013143173513087802,-0.33333333333333337,-0.030122376636869896,0.0137980023284644,0.7,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
EC module score,Mito_fusion,mean module-score units,ONFH_4_vs_ONFH_3A,3,3,-0.0120236129387216,-0.0162119635929909,0.004188350654269299,0.004188350654269299,0.33333333333333326,-0.0262518710858057,0.015732453042546498,0.7,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
EC module score,Mito_fusion,mean module-score units,ONFH_4_vs_HOA,3,3,-0.0120236129387216,0.0004302558186197,-0.0124538687573413,-0.0124538687573413,-0.7777777777777778,-0.025934025982600598,-0.0009097663690641,0.2,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.4000000000000001
EC module score,Mitophagy_core,mean module-score units,ONFH_3A_vs_HOA,3,3,0.0666613659427057,0.0571003292163238,0.009561036726381908,0.009561036726381908,0.11111111111111116,-0.009740952837431899,0.06901871971069731,1.0,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
EC module score,Mitophagy_core,mean module-score units,ONFH_4_vs_ONFH_3A,3,3,0.0669076739003968,0.0666613659427057,0.00024630795769109426,-0.008890071753134499,-0.11111111111111116,-0.05921137502662431,0.024524432450686,1.0,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
EC module score,Mitophagy_core,mean module-score units,ONFH_4_vs_HOA,3,3,0.0669076739003968,0.0571003292163238,0.009807344684073002,0.009807344684073002,0.11111111111111116,-0.018631024590566397,0.03408546917706791,1.0,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
EC module score,cGAS_STING,mean module-score units,ONFH_3A_vs_HOA,3,3,0.0086310369557567,-0.0317557116088939,0.0403867485646506,0.0242804007364998,0.7777777777777777,0.0110931831371721,0.0535739661639783,0.2,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.6000000000000001
EC module score,cGAS_STING,mean module-score units,ONFH_4_vs_ONFH_3A,3,3,0.0029437621600947,0.0086310369557567,-0.005687274795661999,-0.0027628350378096998,-0.11111111111111116,-0.0285611296897227,0.0236062906318165,1.0,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
EC module score,cGAS_STING,mean module-score units,ONFH_4_vs_HOA,3,3,0.0029437621600947,-0.0317557116088939,0.0346994737689886,0.0250128364742556,0.7777777777777777,0.0094973957607222,0.047886691368316296,0.2,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.4000000000000001
EC module score,EC_inflammation,mean module-score units,ONFH_3A_vs_HOA,3,3,0.3866602974500292,0.2272592443176345,0.15940105313239472,0.15940105313239472,0.11111111111111116,-0.3037002665783859,0.4918177815181763,1.0,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
EC module score,EC_inflammation,mean module-score units,ONFH_4_vs_ONFH_3A,3,3,0.4194403393922891,0.3866602974500292,0.03278004194225986,0.03278004194225986,0.11111111111111116,-0.2996366864435217,0.4958813616530405,1.0,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
EC module score,EC_inflammation,mean module-score units,ONFH_4_vs_HOA,3,3,0.4194403393922891,0.2272592443176345,0.19218109507465458,0.19218109507465458,0.5555555555555556,-0.07337256724170743,0.30047526652390266,0.4,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.6000000000000001
EC module score,YAP_mTOR,mean module-score units,ONFH_3A_vs_HOA,3,3,-0.0982938816717692,-0.0956941042878344,-0.002599777383934798,-0.002599777383934798,-0.33333333333333337,-0.0227966004871282,0.035781910001966295,0.7,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
EC module score,YAP_mTOR,mean module-score units,ONFH_4_vs_ONFH_3A,3,3,-0.0877865398131476,-0.0982938816717692,0.010507341858621594,0.010507341858621594,0.33333333333333326,-0.0278743455272795,0.030704164961814995,0.7,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
EC module score,YAP_mTOR,mean module-score units,ONFH_4_vs_HOA,3,3,-0.0877865398131476,-0.0956941042878344,0.007907564474686796,0.007448009680639495,0.7777777777777777,0.0008106354509522934,0.009819441445335697,0.2,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.4000000000000001
signed TF activity,RELA,ULM activity units,ONFH_3A_vs_HOA,3,3,3.321038541914819,2.40676779888859,0.9142707430262291,0.9142707430262291,0.33333333333333326,-1.924710615839531,1.7079204349071222,0.7,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
signed TF activity,RELA,ULM activity units,ONFH_4_vs_ONFH_3A,3,3,2.674187704670369,3.321038541914819,-0.6468508372444499,-0.6468508372444499,-0.11111111111111116,-1.3680695573659118,2.1921305216213103,1.0,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
signed TF activity,RELA,ULM activity units,ONFH_4_vs_HOA,3,3,2.674187704670369,2.40676779888859,0.2674199057817792,0.5446434482977056,0.5555555555555556,-0.24900624358318746,1.0610695976626723,0.4,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.6000000000000001
signed TF activity,NFKB1,ULM activity units,ONFH_3A_vs_HOA,3,3,4.412315320116944,3.732429247575238,0.6798860725417062,0.6798860725417062,0.33333333333333326,-1.3969599492088314,1.4809322744418423,0.7,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
signed TF activity,NFKB1,ULM activity units,ONFH_4_vs_ONFH_3A,3,3,3.727863152298749,4.412315320116944,-0.6844521678181952,-0.5689490875873506,-0.11111111111111116,-1.4854983697183313,1.3923938539323424,1.0,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
signed TF activity,NFKB1,ULM activity units,ONFH_4_vs_HOA,3,3,3.727863152298749,3.732429247575238,-0.004566095276488991,0.33844570237089,0.11111111111111116,-0.31434356723811696,0.9119831868544916,1.0,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
signed TF activity,ATF4,ULM activity units,ONFH_3A_vs_HOA,3,3,0.5098047753248451,0.5053569898454329,0.0044477854794122695,0.0044477854794122695,0.11111111111111116,-0.3314125239621728,0.24410822803845073,1.0,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
signed TF activity,ATF4,ULM activity units,ONFH_4_vs_ONFH_3A,3,3,0.2313969658401258,0.5098047753248451,-0.2784078094847193,-0.19174300269469668,-0.33333333333333337,-0.499181031971782,0.057452499956865716,0.7,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
signed TF activity,ATF4,ULM activity units,ONFH_4_vs_HOA,3,3,0.2313969658401258,0.5053569898454329,-0.27396002400530706,-0.2270276779041323,-0.5555555555555556,-0.46668812046317076,0.033478005271778244,0.4,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.6000000000000001
signed TF activity,FOXO3,ULM activity units,ONFH_3A_vs_HOA,3,3,2.7254014458013542,2.9132191058394667,-0.1878176600381125,-0.2023553358449397,-0.33333333333333337,-0.6353343238326707,0.22168786429908804,0.7,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
signed TF activity,FOXO3,ULM activity units,ONFH_4_vs_ONFH_3A,3,3,2.4624093652680594,2.7254014458013542,-0.2629920805332948,-0.2613178068689286,-0.33333333333333337,-0.6912093497978136,0.18452458326126342,0.7,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
signed TF activity,FOXO3,ULM activity units,ONFH_4_vs_HOA,3,3,2.4624093652680594,2.9132191058394667,-0.4508097405714073,-0.4636731427138683,-0.7777777777777778,-0.8790270098359261,-0.03962994256984054,0.2,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.6000000000000001
signed TF activity,STAT3,ULM activity units,ONFH_3A_vs_HOA,3,3,6.193397536956211,5.687084664921458,0.5063128720347532,0.4646123717485118,0.33333333333333326,-2.313259225988863,1.177023129657746,0.7,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
signed TF activity,STAT3,ULM activity units,ONFH_4_vs_ONFH_3A,3,3,5.510175087111848,6.193397536956211,-0.6832224498443633,-0.21695993080205422,-0.33333333333333337,-1.2371940070302987,2.136349648179253,0.7,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
signed TF activity,STAT3,ULM activity units,ONFH_4_vs_HOA,3,3,5.510175087111848,5.687084664921458,-0.17690957780961014,-0.06017087737255267,-0.11111111111111116,-0.7308811349955455,0.4938006798133827,1.0,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
signed TF activity,HIF1A,ULM activity units,ONFH_3A_vs_HOA,3,3,3.644178872464253,3.7816575230189646,-0.13747865055471165,-0.13747865055471165,-0.11111111111111116,-0.7632954172800468,0.9583452814260185,1.0,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
signed TF activity,HIF1A,ULM activity units,ONFH_4_vs_ONFH_3A,3,3,3.5012027013770397,3.644178872464253,-0.14297617108721328,-0.14297617108721328,-0.33333333333333337,-1.2388001030679434,0.5914007231622662,0.7,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
signed TF activity,HIF1A,ULM activity units,ONFH_4_vs_HOA,3,3,3.5012027013770397,3.7816575230189646,-0.2804548216419249,-0.2804548216419249,-0.5555555555555556,-0.882390875584194,0.45392207260755457,0.4,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.6000000000000001
selected EC-centered ligand-receptor score,EC->EC: APP - CD74,score units,ONFH_3A_vs_HOA,3,2,5.0726285,4.4705787,0.6020498000000005,0.37195725000000035,0.33333333333333326,-0.6551451999999998,0.8441716000000001,0.8,0.2,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
selected EC-centered ligand-receptor score,EC->EC: APP - CD74,score units,ONFH_4_vs_ONFH_3A,3,3,4.0246286,5.0726285,-1.0479999000000007,-0.5014728000000002,-0.7777777777777778,-1.5245655000000005,-0.02490720000000035,0.2,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.7
selected EC-centered ligand-receptor score,EC->EC: APP - CD74,score units,ONFH_4_vs_HOA,3,2,4.0246286,4.4705787,-0.4459501000000001,-0.4459501000000001,-0.6666666666666667,-1.156618,0.41863959999999967,0.4,0.2,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.5777777777777778
selected EC-centered ligand-receptor score,EC->Mast: CLEC2B - KLRB1,score units,ONFH_3A_vs_HOA,2,2,1.98323595,2.4492993,-0.46606334999999977,-0.4660633499999999,-0.5,-1.3889267374999996,0.4568000375000002,0.6666666666666666,0.3333333333333333,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
selected EC-centered ligand-receptor score,EC->Mast: CLEC2B - KLRB1,score units,ONFH_4_vs_ONFH_3A,3,2,0.9343714,1.98323595,-1.0488645500000002,-0.6211414000000001,-0.6666666666666667,-1.9027776000000003,0.8655138,0.4,0.2,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.7
selected EC-centered ligand-receptor score,EC->Mast: CLEC2B - KLRB1,score units,ONFH_4_vs_HOA,3,2,0.9343714,2.4492993,-1.5149279,-1.0920680999999999,-0.6666666666666667,-2.3639776,0.3945871000000001,0.4,0.2,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.5777777777777778
selected EC-centered ligand-receptor score,EC->NK: HLA-E - CD94:NKG2C,score units,ONFH_3A_vs_HOA,2,0,1.52207575,,,,,,,,,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,
selected EC-centered ligand-receptor score,EC->NK: HLA-E - CD94:NKG2C,score units,ONFH_4_vs_ONFH_3A,2,2,2.7236611,1.52207575,1.2015853500000002,1.20158535,1.0,0.9174016687500001,1.4857690312499998,0.3333333333333333,0.3333333333333333,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.7
selected EC-centered ligand-receptor score,EC->NK: HLA-E - CD94:NKG2C,score units,ONFH_4_vs_HOA,2,0,2.7236611,,,,,,,,,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,
selected EC-centered ligand-receptor score,EC->Osteoblast: COL4A1 - CD44,score units,ONFH_3A_vs_HOA,3,2,0.59528726,0.54707412,0.04821313999999999,0.12799934,0.33333333333333326,-0.22751860000000007,1.75863146,0.8,0.2,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
selected EC-centered ligand-receptor score,EC->Osteoblast: COL4A1 - CD44,score units,ONFH_4_vs_ONFH_3A,3,3,1.5090809,0.59528726,0.9137936400000001,0.36773025,0.33333333333333326,-0.6515232999999998,1.3800013400000002,0.7,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.7
selected EC-centered ligand-receptor score,EC->Osteoblast: COL4A1 - CD44,score units,ONFH_4_vs_HOA,3,2,1.5090809,0.54707412,0.9620067800000001,0.9620067800000001,1.0,0.1402116499999999,1.5733158600000001,0.2,0.2,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.5777777777777778
selected EC-centered ligand-receptor score,EC->Osteoblast: COL4A2 - CD44,score units,ONFH_3A_vs_HOA,3,2,0.5116898,0.50774779,0.00394200999999994,0.11535427000000001,0.33333333333333326,-0.21796639999999995,1.78934792,0.8,0.2,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
selected EC-centered ligand-receptor score,EC->Osteoblast: COL4A2 - CD44,score units,ONFH_4_vs_ONFH_3A,3,3,1.4651257,0.5116898,0.9534359,0.48184444,0.33333333333333326,-0.6837256999999999,1.2404823999999999,0.7,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.7
selected EC-centered ligand-receptor score,EC->Osteoblast: COL4A2 - CD44,score units,ONFH_4_vs_HOA,3,2,1.4651257,0.50774779,0.9573779099999999,0.95265685,1.0,0.26387804000000004,1.39266872,0.2,0.2,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.5777777777777778
selected EC-centered ligand-receptor score,EC->Osteoblast: SELE - CD44,score units,ONFH_3A_vs_HOA,3,2,0.5231807,0.60626334,-0.08308263999999999,0.090292248,0.0,-0.9193833440000001,1.87404552,1.0,0.2,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
selected EC-centered ligand-receptor score,EC->Osteoblast: SELE - CD44,score units,ONFH_4_vs_ONFH_3A,3,3,1.9685482,0.5231807,1.4453675000000001,0.7935462440000001,0.5555555555555556,-0.11741049999999986,1.8873180440000001,0.4,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.7
selected EC-centered ligand-receptor score,EC->Osteoblast: SELE - CD44,score units,ONFH_4_vs_HOA,3,2,1.9685482,0.60626334,1.36228486,1.1693834500000002,0.6666666666666667,-0.12583710000000004,2.1595325200000004,0.4,0.2,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.5777777777777778
selected EC-centered ligand-receptor score,EC->Plasma: APP - CD74,score units,ONFH_3A_vs_HOA,3,2,4.6661396,4.5208368,0.1453028000000005,0.12211939999999988,0.0,-1.1427775000000002,0.8531503999999996,1.0,0.2,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
selected EC-centered ligand-receptor score,EC->Plasma: APP - CD74,score units,ONFH_4_vs_ONFH_3A,3,3,3.3907707,4.6661396,-1.2753689000000001,-0.3178578999999999,-0.33333333333333337,-1.7318116999999997,0.7725,0.7,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.7
selected EC-centered ligand-receptor score,EC->Plasma: APP - CD74,score units,ONFH_4_vs_HOA,3,2,3.3907707,4.5208368,-1.1300660999999996,-0.9182435500000001,-0.33333333333333337,-1.4606354000000001,1.1692076,0.8,0.2,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
selected EC-centered ligand-receptor score,EC->T_cell: HLA-C - CD8A,score units,ONFH_3A_vs_HOA,3,2,2.4951904,2.3745095000000003,0.12068089999999954,-0.17148435000000006,-0.33333333333333337,-1.1252681,0.7822993999999999,0.8,0.2,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
